"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_ACTIN_FILAMENT_BASED_PROCESS",0.00861943749723774,0.203878814907172,0.380730400722792,-0.265646230410599,-1.42662801438247,243,"Asb2;Marcksl1;Lrp1;Alms1;Parvb;Pacsin2;Rflnb;Cit;Ssh1;Gas2l3;Plekhg2;Arrb1;Pak1;Gba2;Shtn1;Itgb1bp1;Dstn;Mical3;Pde4b;Scn3a;Diaph3;Eps8;Anxa1;Cotl1;Aif1;Palld;Auts2;Gpm6b;Ppm1f;Obscn;Strip1;Clasp1;Zbed3;Csf1r;Myadm;Marcks;Rufy3;Ophn1;Slc4a2;Sh3kbp1;Limd2;Abi3;Ccdc88c;Bcas3;Hip1;Epb41l2;Pdlim5;Dvl2;Sh3bp1;Sun2;Elmo2;Limk1;Tsc1;Dapk3;Svil;Specc1l;Evl;Akap11;Brk1;Ptk2b;Tmsb4x;Cln3;Rictor"
"GOBP_ACUTE_INFLAMMATORY_RESPONSE",3.56496127436943e-05,0.0175396094698976,0.557332238758646,-0.63212581171917,-2.2684065021266,27,"Ighg2c;Ighg2b;Ctnnbip1;Lcn2;Fcgr2b;Elane;Acvr1;Cebpa;Pik3cg;Lipa;C3;B4galt1;Ano6"
"GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",0.000539659172468221,0.0692640816141821,0.477270815362862,-0.738302185431031,-1.99726445480764,10,"Ighg2c;Ighg2b;Fcgr2b;Elane;C3"
"GOBP_ADAPTIVE_IMMUNE_RESPONSE",8.85106408486726e-07,0.00130641705892641,0.659444398037935,-0.403354755029008,-2.08560800366095,179,"Igkv8-21;Igkv5-39;Ighv1-72;Ighg2c;Igkv14-126;Ighv1-53;Ighv11-2;Ighv5-12;Jchain;Ighg2b;Havcr2;Irf4;Prr7;Clec7a;C1qb;Igkc;Socs5;Cx3cr1;Clec4b1;Cd81;Tnfrsf21;H2-Ob;Clec4a3;Relb;Fcgr2b;Mgl2;C1qa;Hmces;Clec4g;Nfkb2;Btla;Eif2ak4;Anxa1;Shld1;Ccr2"
"GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS",0.000511024340735981,0.0685701751751189,0.477270815362862,-0.365514731171357,-1.76132429788882,125,"Ighv1-72;Ighg2c;Ighv1-53;Ighv11-2;Ighv5-12;Ighg2b;Havcr2;Irf4;Clec7a;C1qb;Igkc;Socs5;Cd81;Relb;Fcgr2b;C1qa;Hmces;Clec4g;Nfkb2;Anxa1;Shld1;Ccr2"
"GOBP_ADAPTIVE_THERMOGENESIS",0.00518492017331261,0.171976228669874,0.407017918923954,-0.389736154787093,-1.65450307540851,61,"Alms1;Dock7;Irf4;Ckb;Lcn2;Fabp5;Ccr2;Acot11;Gatm;Bola3;Lipa;Scd2;Stat6;Il18;Plcl2;Flcn;Zfp516;Oma1;Tfe3;Acot13;Hsf1;Letmd1;Rb1;Rbpj;Kdm3a;Stk11;Hadh;Plcl1;Cd36;Acsl1;Cnot3;Pgam5;Thada;Appl2;Decr1;Slc25a44;Thra;Il4ra;Ppargc1b;Prkab1;Lnpep"
"GOBP_ANATOMICAL_STRUCTURE_MATURATION",0.000439706534906345,0.0664911995127894,0.49849310876659,-0.437409655908824,-1.89674419623087,69,"Aurka;Xylt1;Clec7a;Rflnb;Lrrk2;Cx3cr1;Axl;Acvrl1;Lsm14b;Wdr77;Id2;Pparg;C1qa;Diaph3;Snx10;Cebpa;Flvcr1"
"GOBP_ANIMAL_ORGAN_MORPHOGENESIS",0.00182282184539864,0.119577113058151,0.45505986738723,-0.298781315640332,-1.59374185392296,220,"Asb2;Gmnn;Rflnb;Acp5;Lrrk2;Wls;Ube4b;Tprn;Acvrl1;Ctnnbip1;Plxnd1;Intu;Basp1;Lfng;Eda;Ank;Id2;Fancd2;Olfm1;Tmem176b;Lrp5;Mafb;Ppp2r3a;Acvr1;Acvr2a;Myc;Mthfd1l;Pbx3;Ahdc1;Ski;Bcl2l11;Snx10;Plod3;Flvcr1;Traf6;Bbs5;Csf1r;Lipa;Vegfc;Med1;Ltf;Dgcr2;Stat6;Slc4a2;Jun;Poc5;Mthfd1;Hoxa9;Tgfbr3;Wwox;Rab37;Dvl2;Arl6;Arid2;Asxl1;Gmppa;P2rx7;Evl;Por;Relt;Ahi1;Sec24b;Rbpj;Runx2;Rara;Ctnna1;Psen1;Prickle1;Nsd2;Plekha1;Notch2;Fem1b;Fkrp"
"GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE",0.00564998301523855,0.17556578801036,0.407017918923954,-0.559086710065817,-1.85604986489727,20,"Ighg2c;Jchain;Ighg2b;Slpi;Elane;Camp;Lgals4;Trf;Ltf;Ighm;Ctsg"
"GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE",0.00863307989952457,0.203878814907172,0.380730400722792,-0.53968965600482,-1.75152025972546,18,"Ccl9;Lgals3;Elane;Camp;Lgals4;S100a9;Ccl6;Pglyrp1;Ltf;Gapdh"
"GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE",0.000128916416690938,0.03459647837015,0.518848077743792,-0.583208620538388,-2.16232406390805,32,"Ighg2c;Jchain;Ighg2b;Ccl9;Lyz2;Lgals3;Slpi;Elane;Camp;Lgals4;Trf;S100a9;Ccl6;Pglyrp1;Prtn3;Ltf;Gapdh;Ighm;Ctsg"
"GOBP_ASTROCYTE_DEVELOPMENT",0.00699888468603006,0.184470374525419,0.407017918923954,-0.645904445875016,-1.81857046797154,12,"Lrp1;S100a8;Ifngr1;C1qa;S100a9"
"GOBP_B_CELL_MEDIATED_IMMUNITY",0.000910882325603614,0.0873033750264668,0.477270815362862,-0.472444138413004,-1.92934918145535,50,"Ighv1-72;Ighg2c;Ighv1-53;Ighv11-2;Ighv5-12;Ighg2b;C1qb;Igkc;Cd81;Fcgr2b;C1qa;Hmces;Shld1"
"GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY",0.00129369254576447,0.104411704157602,0.45505986738723,-0.482253608404242,-1.89318637318367,41,"Ighg2c;Bank1;Ptpn22;Ighg2b;Igkc;Cd81;Fcgr2b"
"GOBP_CELL_ADHESION",0.00733672696431082,0.189982614023207,0.407017918923954,-0.244799209117659,-1.37003451197937,385,"Cldn1;Ctnnd1;Ptpn22;Havcr2;Tgfbi;Parvb;Gcnt2;Cd93;Cd83;Socs5;Cx3cr1;Axl;Dlg2;Adam9;Sirpb1a;Acvrl1;Plxnd1;Cd81;Tnfrsf21;S100a8;H2-Ob;Lgals3;Itgb1bp1;Eda;Clec4a3;Fgl2;Dock5;Lrp5;Elane;Acvr1;Afdn;Clec4g;Cd63;Btla;Lgals4;Anxa1;Ccr2;Tm9sf4;Bcl2l11;S100a9;Angpt1;Aif1;Palld;Gpm6b;Ppm1f;Clasp1;Traf6;Slamf7;Pkp4;Nfat5;Cask;Pik3cg;Ubash3b;Opa1;Cadm1;Mbp;Myadm;Ptpn23;Arhgef7;Cd33;Dnaja3;Icam2;Stat5b;Spi1;Dgcr2;B4galt1;Slc4a2;Jak3;Stxbp3"
"GOBP_CELL_JUNCTION_DISASSEMBLY",0.00790646471111395,0.197795625654308,0.380730400722792,-0.644104903586599,-1.74244077084747,10,"C1qb;Cx3cr1;C1qa;C3;Itgam;Prickle1;Iqsec1"
"GOBP_CELL_KILLING",0.000824835789723666,0.0873033750264668,0.477270815362862,-0.440384179006139,-1.89011114557163,66,"Ighg2c;Ighg2b;Havcr2;Cx3cr1;Lyz2;Lgals3;Fcgr2b;Elane;Camp;Pglyrp1;Slamf7;Cadm1;Ltf;C3;Stat5b;Spi1;Gbp2;Il18;Gapdh;H2-Eb1;Tubb5;Ctsg;Pik3cb"
"GOBP_CELL_MATURATION",0.00384271756869344,0.155393181681959,0.431707695803346,-0.411490486341152,-1.6761608130172,52,"Aurka;Clec7a;Lrrk2;Axl;Lsm14b;Wdr77;Id2;Pparg;C1qa;Diaph3;Cebpa;Flvcr1;C3;Prkaca;Abhd2;Rb1;Fbxo5;App;Runx2;Shb;Cbfb;Fem1b"
"GOBP_CELL_MOTILITY",0.0060717093387662,0.175988341094359,0.407017918923954,-0.238593658686086,-1.3708045513983,476,"Cldn1;Asb2;Ctnnd1;Lrp1;Dock7;Gcnt2;Clec7a;Pacsin2;Ccl9;Lrrk2;Cx3cr1;Ttll3;Ssh1;Axl;Serpinf1;Adam9;Acvrl1;Plxnd1;Cd81;S100a8;Pak1;Shtn1;Lcn2;Lgals3;Itgb1bp1;Cdk1;Kif2a;Dock5;Pparg;Dock4;Apbb2;Lrp5;Dstn;Fam114a1;Ppp2r3a;Elane;Pde4b;Acvr1;Afdn;Arhgef39;Cdkl5;Cd63;Eps8;Anxa1;Ccr2;Ski;Ier2;S100a9;Angpt1;Aif1;Palld;Ing2;Nav1;Ccl6;Auts2;Ppm1f;Smurf2;Clasp1;Pex5;Prtn3;Slamf8;P2rx4;Pik3cg;Csf1r;Vegfc;Lmo4;Myadm;Ptpn23;Arhgef7;Hdac7;Stat5b;Spi1;Rufy3;B4galt1;Ophn1;Jun;Ppard;Sh3kbp1;Ano6;Abi3;Plcg1;Bcas3;Abhd2;Hmgb2;Avl9;Tgfbr3;Ctsg;Pik3cb;Lpxn;Sh3bp1;Slc8b1;Sun2;Elmo2;Cfap43;Armc3;Socs7;Tor1a;Ptpn11;Arid2;Zfp609;Pecam1;Cd200r1;Dapk3;Gpr183;Mctp1;Sema4a;Specc1l;Pikfyve;Cul5;Evl"
"GOBP_CELL_RECOGNITION",0.00834626661382608,0.201952287246021,0.380730400722792,-0.456517532655638,-1.71603792536949,34,"Havcr2;Clec7a;Plxnd1;Cd81;Tnfrsf21;Lgals3;Git1;Palld;Cadm1;B4galt1"
"GOBP_CYTOSKELETON_ORGANIZATION",0.00489715643824964,0.169049387482716,0.407017918923954,-0.242755724038,-1.38704184043595,458,"Asb2;Sgo1;Marcksl1;Aurka;Lrp1;Alms1;Dock7;Parvb;Tacc3;Pacsin2;Rflnb;Wee1;Cit;Map3k20;Kif15;Ttll3;Ssh1;Gas2l3;Ccnb2;Birc5;Plekhg2;Arrb1;Cdca8;S100a8;Pak1;Gba2;Shtn1;Itgb1bp1;Cdk1;Kif24;Kif2a;Sipa1l3;Dstn;Git1;Eml2;Mical3;Diaph3;Sass6;Eps8;Anxa1;Kif23;Cotl1;S100a9;Aif1;Palld;Rab6a;Nav1;Nedd1;Auts2;Gpm6b;Ppm1f;Obscn;Strip1;Lrrc61;Clasp1;Zbed3;Csf1r;Myadm;Arhgef7;Tuba1c;Cfap410;Marcks;Rufy3;Eml3;Dnaaf10;Ophn1;Slc4a2;Brwd1;Tubg1;Cenpa;Sugt1;Cenpe;Hook1;Poc5;Sh3kbp1;Limd2;Abi3;Ccdc88c;Bcas3;Ccdc6;Gapdh;H2-Eb1;Tubgcp4;Hip1;Tubb5;Epb41l2;Rttn;Pdlim5;Dvl2;Sh3bp1;Aurkb;Sun2;Elmo2;Cfap43;Tor1a;Sik3;Limk1;Tsc1;Dapk3;Svil;P2rx7;Kif3a;Specc1l;Evl;Lmnb1;Wdr73;Akap11;Fbxo5;Brk1;Mzt1;Mast2"
"GOBP_DEFENSE_RESPONSE_TO_SYMBIONT",0.00420308055553876,0.159070433332698,0.407017918923954,-0.251701129285373,-1.41109464241236,389,"Ighg2c;Cldn1;Jchain;Ptpn22;Ighg2b;Havcr2;Irf4;Clec7a;Slc22a5;C1qb;Ccl9;Nod1;Rab7b;Cx3cr1;Axl;Clec4b1;Lyz2;S100a8;Pak1;Ifitm2;Lcn2;Lgals3;Ifngr1;Crcp;Clec4a3;Slpi;Relb;Pparg;Fcgr2b;Mrc1;Mgl2;Polr3h;Pde12;Elane;Camp;C1qa;Uap1;Lgals4;Anxa1;Trf;S100a9;Aif1;Zdhhc5;Ilrun;Ccl6;Pglyrp1;Mapkapk3;Rab43;Traf6;Prtn3;Slamf7;Rasgrp4;Slamf8;Pik3cg;Csf1r;Prkdc;Cadm1;Med1;Ltf;Neurl3;Clnk;Dnaja3;Usp14;Smpdl3a;Ccdc134;C3;Dhx33;Irak2;Stat5b;Spi1;Rab2b;Gbp2;Eprs;Ipo5;Jak3;Stxbp3;Il18;Vps26b;Atg12;Rnf185;Gapdh;Ighm;Hmgb2;Tubb5;Mfhas1;Rnf144a;Ctsg;Pik3cb;Aurkb;Tyk2;Tfeb;Pja2;Trim59;Ptpn11;Polr3g;Polr3e;Itch"
"GOBP_DEFENSE_RESPONSE_TO_VIRUS",0.00272682007705476,0.140947607885479,0.431707695803346,0.291748775243383,1.59877660495333,137,"Oasl1;Isg15;Rsad2;Polr3c;Oas1a;Ddit4;Ifit2;Usp18;Ifih1;Traf3ip2;Irf7;Tarbp2;Cnot7;Eif2ak2;Nlrc5;Creb3;Stat1;Ddx56;Exosc4;Mx2;Vapb;Dhx9;Ddx41;Ncbp1;Slfn8;Zbp1;Elmod2;Rnase6;Rnasel;Tlr7;Dtx3l;Irf9;Polr3b;Bst2;Parp9;Dhx58;Trim56;Dhx36;Stat2;Exosc5;Tlr9;Adar;Zmynd11;Irgm1;Myd88;Selenok;Casp1;Ube2w"
"GOBP_DENDRITIC_CELL_DIFFERENTIATION",0.00253996759225208,0.136326987860511,0.431707695803346,-0.564085703416051,-1.9813455143507,25,"Irf4;Batf3;Axl;Lgals3;Relb;Tmem176b;Fcgr2b;Zbtb46;Traf6;Prtn3;Tmem176a;Spi1"
"GOBP_DEVELOPMENTAL_MATURATION",0.0029041850213241,0.140947607885479,0.431707695803346,-0.367522151928125,-1.68288177115069,92,"Aurka;Xylt1;Clec7a;Rflnb;Lrrk2;Cx3cr1;Axl;Acvrl1;Lsm14b;Rab32;Wdr77;Id2;Pparg;C1qa;Diaph3;Cd63;Snx10;Cebpa;Flvcr1"
"GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM",0.0100501796166778,0.226474276552924,0.380730400722792,-0.555631571471332,-1.76947658585812,17,"Lyz2;Lgals3;Elane;Camp;Pglyrp1;Ltf;Gbp2;Gapdh;Ctsg"
"GOBP_DNA_REPAIR_DEPENDENT_CHROMATIN_REMODELING",0.00505413994343285,0.169543421738793,0.407017918923954,0.606108797979281,1.93561165422665,14,"Phf1;Sirt6;Babam1;Rnf168;Brcc3;Dtx3l;Asf1a;Hdgfl2;Kdm1a;Kat5;Parp2"
"GOBP_ENDOCYTOSIS",0.00135710429294395,0.105425575599225,0.45505986738723,-0.282310023855042,-1.52385969278657,277,"Lrp1;Clec7a;Cd93;Cd302;Rab31;Pacsin2;Rab7b;Lrrk2;Axl;Sirpb1a;Arrb1;Cd81;Pak1;Lgals3;Kcnn4;Lrp5;Fcgr2b;Mrc1;Eea1;Mgl2;Btbd8;Elane;Cd63;P2ry6;Anxa1;Ccr2;Tm9sf4;Trf;Snx10;Angpt1;Aif1;Mapkapk3;Prtn3;Fnbp1;Csnk1g1;Pik3cg;Lipa;Opa1;Neurl3;C3;Ophn1;Prkaca;Csnk1g3;Sh3kbp1;Ano6;Pip4p2;Hip1;Mtmr6;Ap3m2;Gtf2h2;Epn1;Grk3;Pik3cb;Sh3bp1;Elmo2;Tor1a;Itch;Reps1;Btbd9;Pecam1;Limk1;Itgam;Ly75;Rab22a;Usp32;Mctp1;Ncf4;P2rx7;Pikfyve;Necap1;Letmd1;Ncf2;Tbc1d5;Lyst;App;Pi4kb;Becn1;Unc119;Ahi1;Cln3;Rara"
"GOBP_EPITHELIUM_DEVELOPMENT",0.00209844546804234,0.129054396284604,0.431707695803346,-0.283572575243412,-1.5495852284657,301,"Cldn1;Asb2;Ctnnd1;Anxa4;Ppp1r16b;Adam9;Tprn;Acvrl1;Ctnnbip1;Plxnd1;Wdr77;Mafg;Intu;Pak1;Basp1;Lcn2;Lgals3;Lfng;Eda;Cdk1;Xdh;Id2;Pparg;Lrp5;Sipa1l3;Mafb;Ppp2r3a;Rbbp9;Klf7;Acvr1;Myc;Afdn;Mthfd1l;Cdk20;Cd63;Anxa1;Ski;Palld;Cebpa;Plod3;Clasp1;Traf6;Ssbp3;Bbs5;Yipf6;Csf1r;Lipa;Prkdc;Vegfc;Opa1;Lmo4;Med1;Myadm;Zfp36;C3;Stat5b;Marcks;B4galt1;Stat6;Ophn1;Jun;Il18;Prkaca;Ccdc88c;Itpk1;Mthfd1;Lta4h;Lias;Rab1b;Tubb5;Dvl2;Sh3bp1;Creb1"
"GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION",0.00999976049871545,0.226474276552924,0.380730400722792,-0.395317482178744,-1.66414943380326,57,"Lrp1;Tgfbi;Exoc8;Pparg;Ric1;Apbb2;Elane;Nfkb2;Adamts6;Selenon;Plod3;Gpm6b;Clasp1;Adamts10;B4galt1;Tnfrsf1b;Tgfbr3;Fktn;Ctsg;Cst3;Atp7a;Prdx4;Rb1;App"
"GOBP_FAT_CELL_DIFFERENTIATION",0.0053695123320325,0.174768763868558,0.407017918923954,-0.383503629836864,-1.66299091549586,69,"Noct;Ankrd26;Bbs9;Dkkl1;Pid1;Id2;Pparg;Lrp5;Mafb;Cebpa;Med1;Zfp36;Ppard;Carm1;Flcn;Lrrc8c;Zfp516;Taf8;Srebf1;Creb1;Arl6;Tfe3;Foxo1;Asxl1"
"GOBP_GLIAL_CELL_ACTIVATION",0.00156738233665864,0.117440712073002,0.45505986738723,-0.599971224447992,-1.9471593408927,18,"Lrp1;Lrrk2;Cx3cr1;Ifngr1;C1qa;Aif1;Jun;Itgam;App;Psen1"
"GOBP_HEMOSTASIS",0.00497670235231126,0.169049387482716,0.407017918923954,0.34300685115147,1.67917735070964,75,"Hbb-bt;Bloc1s4;Ak3;Lnpk;Prrg4;Angptl7;Actn1;Ggcx;Vkorc1;Hps4;Vps33b;Tbxa2r;Rap2b;Plaur"
"GOBP_HOMOLOGOUS_RECOMBINATION",0.0023270732493663,0.132630604990265,0.431707695803346,-0.586496257558848,-1.90342739746398,18,"Ankle1;Fancd2;Top2a;Mus81;Rad50;Mlh3;Eme2;Rad51d;Prdm9"
"GOBP_HUMORAL_IMMUNE_RESPONSE",1.70209227089463e-06,0.00167485879456032,0.643551836150722,-0.555517437611684,-2.32895992076399,56,"Ighg2c;Jchain;Ighg2b;C1qb;Ccl9;Cd83;Cd81;Tnfrsf21;Lyz2;Lgals3;Slpi;Fcgr2b;Elane;Camp;C1qa;Lgals4;Ccr2;Trf;S100a9;Ccl6;Pglyrp1;Prtn3;Ltf;C3;Gapdh;H2-Eb1;Ighm;Ctsg;Tfeb;Pou2f2;Tfe3"
"GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN",0.00083130487811283,0.0873033750264668,0.477270815362862,-0.725455966554598,-1.96251270024579,10,"Ighg2c;Ighg2b;C1qb;Cd81;Fcgr2b;C1qa"
"GOBP_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS",0.000116126976976778,0.0342806836035447,0.538434096309916,0.739362577910861,2.24290315280641,12,"Hbb-bt;Hba-a2;Hba-a1;Prdx6"
"GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS",0.00010233188153095,0.0342806836035447,0.538434096309916,0.652200392979817,2.25573645565387,18,"Hbb-bt;Hba-a2;Hba-a1;Prdx6"
"GOBP_IMMUNE_EFFECTOR_PROCESS",0.000182483974227958,0.0359128461280622,0.518848077743792,-0.31673567834192,-1.69747205122163,246,"Ighv1-72;Ighg2c;Ighv1-53;Ighv11-2;Ighv5-12;Lrp1;Ighg2b;Havcr2;Irf4;Clec7a;C1qb;Igkc;Nod1;Socs5;Acp5;Cx3cr1;Axl;Cd81;Pak1;Lgals3;Lfng;Fgl2;Relb;Il13ra1;Fcgr2b;Elane;C1qa;Hmces;Clec4g;Eif2ak4;Anxa1;Shld1;Ccr2;S100a9;Angpt1;Pglyrp1;Traf6;Slamf7;Rasgrp4;Slamf8;Pik3cg;Lipa;Opa1;Cadm1;Clnk;C3;Stat5b;Spi1;Stat6;Jak3;Stxbp3;Il18;Plcl2;Tnfrsf1b"
"GOBP_IMPORT_INTO_CELL",0.00316394399717808,0.142651905322232,0.431707695803346,-0.27096894083885,-1.4867956058219,316,"Lrp1;Septin2;Clec7a;Cd93;Cd302;Rab31;Pacsin2;Rab7b;Lrrk2;Axl;Sirpb1a;Arrb1;Cd81;Pak1;Lcn2;Lgals3;Kcnn4;Lrp5;Fcgr2b;Mrc1;Eea1;Mgl2;Btbd8;Elane;Cd63;P2ry6;Anxa1;Ccr2;Slc8a1;Tm9sf4;Trf;Snx10;Angpt1;Aif1;Gpm6b;Mapkapk3;Prtn3;Fnbp1;Csnk1g1;Pik3cg;Lipa;Opa1;Neurl3;C3;Eprs;Slc36a4;Ophn1;Prkaca;Csnk1g3;Sh3kbp1;Ano6;Pip4p2;Hip1;Mtmr6;Ap3m2;Gtf2h2;Epn1;Lrrc8c;Grk3;Pik3cb;Sh3bp1;Elmo2;Tor1a;Itch;Reps1;Btbd9;Pecam1;Limk1;Itgam;Ly75;Rab22a;Usp32;Mctp1;Ncf4;P2rx7;Pikfyve;Slc36a1;Necap1;Letmd1;Ncf2;Tbc1d5;Lyst;App;Pi4kb;Becn1;Unc119;Slc9a7;Ahi1;Cln3;Rara;Slc6a6;Psen1;Shoc2;Slc39a10;Bin2;Tpcn2;Usp33;Coro1c;Arhgap25;Csnk1d;Gapvd1;Myo18a;Unc13d;Slc48a1;Mtmr9;Prkn;Lrrc8d;Fkbp15"
"GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",0.0104990103725725,0.233030666314541,0.380730400722792,-0.505255785968722,-1.80310352488954,26,"Ighg2c;Ighg2b;Cd81;Fcgr2b;Elane;C3;Plcg1;H2-Eb1;Hmgb2"
"GOBP_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT",0.00296028173743215,0.140947607885479,0.431707695803346,-0.580533875645896,-1.884076956705,18,"Clcn7;Slc37a1;Ank;Ttyh3;Slc26a2;Slc4a2;Ano6"
"GOBP_INTERLEUKIN_1_PRODUCTION",0.0110902193695848,0.239622428914213,0.380730400722792,-0.472448652263447,-1.73768905265947,30,"Havcr2;Clec7a;Nod1;Acp5;Cx3cr1;Git1;Anxa1"
"GOBP_INTERLEUKIN_2_PRODUCTION",0.00458264187134122,0.165845460056295,0.407017918923954,-0.512270196559496,-1.8730141234486,29,"Havcr2;Irf4;Clec7a;Cd83;Pde4b;Anxa1;Ccr2;Traf6;Zfp36;Hdac7;Stat5b;Prkaca"
"GOBP_INTERLEUKIN_6_PRODUCTION",0.0063855079047765,0.175988341094359,0.407017918923954,-0.396262376808066,-1.61413079943742,52,"Bank1;Ptpn22;Havcr2;Clec7a;Nod1;Rab7b;Socs5;Arrb1"
"GOBP_INTERLEUKIN_8_PRODUCTION",0.00610985232675942,0.175988341094359,0.407017918923954,-0.501024532906686,-1.81284055488268,28,"Ptpn22;Clec7a;Nod1;Anxa4;Arrb1;Elane;Camp;Anxa1"
"GOBP_LEUKOCYTE_DIFFERENTIATION",0.00572979464126139,0.175988341094359,0.407017918923954,-0.270132123187644,-1.45359050877038,265,"Ptpn22;Irf4;Prr7;Batf3;Cd83;Socs5;Axl;Ctnnbip1;Cd81;Lgals3;Lfng;Fgl2;Relb;Id2;Fancd2;Pparg;Tmem176b;Fcgr2b;Mafb;Zbtb46;Myc;Clec4g;Diaph3;Anxa1;Ccr2;Trf;Snx10;Cebpa;Pglyrp1;Itpripl1;Traf6;Prtn3;Slamf8;Tcf3;Tmem176a;Csf1r;Lipa;Prkdc;Ubash3b;Opa1;Med1;Ltf;Tob2;Dnaja3;Clptm1;Stat5b;Spi1;Stat6;Slc4a2;Jak3;Jun;Il18;Plcl2;Coa5;H2-Eb1;Ighm;Armc5;Thoc5;Creb1;Men1;Tfe3;Arid2;Clcf1;Tsc1;Gpr183;Atp7a;Hsf1;Sema4a;Ptpn2;Rb1;Azi2;App;Ptk2b;Tmem131l;Ripk2;Rbpj;Runx2;Rara"
"GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY",0.00602122923545466,0.175988341094359,0.407017918923954,-0.398569872768745,-1.62353012805829,52,"Ighg2c;Ighg2b;Havcr2;Cx3cr1;Fcgr2b;Elane;Slamf7;Cadm1;Stat5b;Spi1;Il18;H2-Eb1;Tubb5;Ctsg;Pik3cb;Itgam;P2rx7;Lyst"
"GOBP_LEUKOCYTE_MEDIATED_IMMUNITY",0.00415917403029134,0.159070433332698,0.407017918923954,-0.32370541074013,-1.61855800542729,148,"Ighv1-72;Ighg2c;Ighv1-53;Ighv11-2;Ighv5-12;Ighg2b;Havcr2;Clec7a;C1qb;Igkc;Cx3cr1;Cd81;Fcgr2b;Elane;C1qa;Hmces;Clec4g;Shld1;Ccr2;Traf6;Slamf7;Rasgrp4;Pik3cg;Cadm1;Clnk;C3;Stat5b;Spi1;Stat6;Jak3;Stxbp3;Il18;Tnfrsf1b;Pms2;H2-Eb1;Tubb5;Ctsg;Pik3cb"
"GOBP_LOCOMOTION",0.0100323611437727,0.226474276552924,0.380730400722792,-0.248646803477911,-1.38129518748208,348,"Cldn1;Lrp1;Dock7;Gcnt2;Clec7a;S100a4;Ccl9;Lrrk2;Cx3cr1;Ssh1;Serpinf1;Adam9;Acvrl1;Plxnd1;Cd81;S100a8;Pak1;Shtn1;Lcn2;Lgals3;Itgb1bp1;Kif2a;Dock5;Pparg;Dock4;Ppp2r3a;Elane;Pde4b;Acvr1;Afdn;Arhgef39;Cd63;Anxa1;Ccr2;S100a9;Angpt1;Aif1;Ing2;Ccl6;Ppm1f;Smurf2;Clasp1;Slamf8;P2rx4;Pik3cg;Csf1r;Vegfc;Lmo4;Myadm;Ptpn23;Arhgef7;Usp14;Hdac7;Spi1;Rufy3;Jun;Ptafr;Ppard;Ano6;Abi3;Plcg1;Bcas3;Abhd2;Hmgb2;Tgfbr3;Ctsg;Pik3cb;Sh3bp1;Creb1;Slc8b1;Sun2;Elmo2;Socs7;Arid2;Zfp609;Pecam1;Cd200r1;Dapk3;Gpr183;Mctp1;Sema4a;Pikfyve;Cul5;Ptpn2;Evl"
"GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY",0.00401353455693194,0.159001619981324,0.407017918923954,-0.345337880702265,-1.6441791790261,111,"Ighv1-72;Ighg2c;Ighv1-53;Ighv11-2;Ighv5-12;Ighg2b;Havcr2;C1qb;Igkc;Cd81;Fcgr2b;C1qa;Hmces;Clec4g;Shld1;Ccr2;Traf6;Slamf7;Rasgrp4;Cadm1;Clnk;C3;Stat5b;Stat6;Il18;Tnfrsf1b;Pms2;H2-Eb1;Tubb5;Pik3cb"
"GOBP_L_AMINO_ACID_CATABOLIC_PROCESS",0.00498214658231583,0.169049387482716,0.407017918923954,0.539411852856015,1.86563975458501,18,"Prodh;Csad;Glul;Got1;Mccc1;Haao;Auh;Oat;Carnmt1;Qdpr"
"GOBP_MACROPHAGE_MIGRATION",0.00902457961679016,0.209768181328855,0.380730400722792,-0.534786040222057,-1.80438370027671,21,"Cx3cr1;Cd81;Lgals3;Ccr2;Slamf8;P2rx4;Csf1r;B4galt1"
