"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_TYPE_I_INTERFERON_PRODUCTION",0.00269951712868801,0.157883187497839,0.431707695803346,0.501352121565263,1.88932589988753,40,"Oas2;Oas3;Irf7;Cgas;Ifih1;Oas1a;Xaf1;Pola1;Irgm1;Isg15;Hmgb2;Dhx58"
"GOBP_VIRAL_GENOME_REPLICATION",1.05332455948805e-05,0.00239976468032791,0.593325476396405,0.625743793859671,2.32538463803215,38,"Slpi;Oas2;Top2a;Ifitm3;Oas3;N4bp1;Oasl1;Rsad2;Ifih1;Bst2;Oas1a;Eif2ak2;Isg15"
"GOBP_VIRAL_LIFE_CYCLE",0.000322137485247391,0.041213464518838,0.49849310876659,0.467842680427822,2.03295434468766,80,"Slpi;Oas2;Top2a;Ifitm3;Oas3;Lgals1;N4bp1;Oasl1;Rsad2;Ifih1;Bst2;Oas1a;Itgb3;Eif2ak2;Cxcr4;Isg15;Mvb12b;Itga2;Mvb12a;Lgals9;Chmp1b;Rab1b;Vps37b;Isg20;Pcbp1;Trim12c;Mitd1;Ifit1bl1"
"GOBP_VIRAL_PROCESS",0.00181474375463682,0.12809587812902,0.45505986738723,0.396205572641407,1.81282338952654,110,"Slpi;Oas2;Top2a;Ifitm3;Oas3;Lgals1;Irf7;N4bp1;Oasl1;Rsad2;Ifih1;Bst2;Oas1a;Itgb3;Eif2ak2;Cxcr4;Isg15;Mvb12b;Itga2;Mvb12a;Lgals9;St3gal4;Chmp1b;Rrp1b;Rab1b;Vps37b;Isg20;Mgat2;Pcbp1;Trim12c;Mcts1;Mitd1;Ifit1bl1"
"HALLMARK_APOPTOSIS",0.000258493092678906,0.035275690714248,0.49849310876659,0.554198612164915,2.17576023624116,45,"Cdkn1a;Lgals3;Top2a;Ifitm3;App;Mgmt;Txnip;Cd69;F2r;Gch1;Rara;Casp3;Ifngr1;Gna15;Btg2;Hmgb2;Bcl2l1;Bcl2l11;Ebp;Isg20"
"HALLMARK_E2F_TARGETS",0.000399379684732921,0.04809001262637,0.49849310876659,0.50010048394026,2.09880459611403,64,"Cdkn1a;Mki67;Top2a;Tcf19;Stmn1;Cks2;H2ax;Cdkn2a;Diaph3;Lig1;Hells;Mcm3;Slbp;Lmnb1;Dlgap5;Mcm5;Hmgb2;Smc1a;Suv39h1;Mcm4;Nasp;Xrcc6;Pold2;Mthfd2"
"HALLMARK_IL2_STAT5_SIGNALING",0.00119039483779157,0.0902495641836797,0.45505986738723,0.487743738290413,2.04204864810456,61,"Map6;Socs2;F2rl2;Ifitm3;Capg;Hopx;Gsto1;Snx9;Pim1;Nt5e;Glipr2;Il18r1;Fgl2;Map3k8;Casp3;Ifngr1;Bcl2l1;Socs1;St3gal4;Flt3l;Cst7;Umps"
"HALLMARK_INFLAMMATORY_RESPONSE",0.000494498175665606,0.0562354314215275,0.477270815362862,0.526047230868894,2.07601552955294,48,"Cdkn1a;Aqp9;Irf7;Acvr2a;Rtp4;Bst2;Cd69;Gch1;Itgb3;Il18r1;Eif2ak2;Gpr183;Il18rap;Ptpre;Gna15;Btg2;Ly6e;Il7r"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",1.1590965190261e-08,1.28030321045139e-05,0.747739663149885,0.648474482330778,2.63027223763934,55,"Usp18;Ifi44;Ifitm3;Irf7;Ifi30;Oasl1;Ifit3;Trafd1;Rtp4;Rsad2;Ifit2;Txnip;Ifih1;Bst2;Oas1a;Samd9l;Tdrd7;Cmpk2;Eif2ak2;Isg15;Epsti1;Herc6;Ogfr;Ube2l6;Mvb12a;Lgals3bp;Dhx58;H2-Q10;Ly6e;Isg20;Trim12c;Lap3;Ddx60;Trim26;Ifi35"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",1.25090689834039e-08,1.28030321045139e-05,0.747739663149885,0.562926432751431,2.50578998496571,92,"Cdkn1a;Oas2;Usp18;Ifi44;Ifitm3;Oas3;Irf7;Ifi30;Oasl1;Ifit3;Trafd1;Rtp4;Rsad2;Ifit2;Txnip;Ifih1;Bst2;Cd69;Xaf1;Samd9l;Gch1;Pim1;Tdrd7;Cmpk2;Eif2ak2;Fgl2;Isg15;Epsti1;Herc6;Samhd1;Ogfr;Casp3;Zbp1;Ube2l6;Lgals3bp;Dhx58;Socs1;H2-Q10;Ly6e;Bpgm;Isg20"
"HALLMARK_MTORC1_SIGNALING",0.00653240922910221,0.219210519540528,0.407017918923954,0.455833128436022,1.83366602754666,54,"Cdkn1a;Ifi30;Elovl5;Ccng1;Cxcr4;Fgl2;Elovl6;Ddit4;Ldha;Pgk1;Btg2;Slc2a1;Ebp;Tpi1;G6pdx;Psmg1;Mcm4;Ifrd1;Ppa1;Mthfd2;Fdxr;Eef1e1;Hprt;Stip1;Pno1;Gpi1;Prdx1;Rrp9"
"HALLMARK_P53_PATHWAY",0.00391407378802837,0.178013034028175,0.407017918923954,0.459183604389849,1.86249099928302,55,"Cdkn1a;Phlda3;App;Zmat3;Ifi30;Tob1;Trafd1;Txnip;Cdkn2a;F2r;Ccng1;Ddit4;Ptpre;Ei24;Btg2;Socs1;Sertad3"
