"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","sig"
0.00200780532180231,1.63549505050077,0.122,0.053,1,"Etv3","Neutrophils","Not Significant"
0.00202405206016691,-1.74076537091887,0.061,0.154,1,"Otud7b","Neutrophils","Not Significant"
0.00205818006023919,-0.601802590979414,0.561,0.662,1,"Rnf149","Neutrophils","Not Significant"
0.0020664415695965,-1.46858402062358,0.079,0.176,1,"Bicral","Neutrophils","Not Significant"
0.00215112455072518,0.565257143351034,0.561,0.467,1,"Tkt","Neutrophils","Not Significant"
0.0021675037792449,-2.22025702923246,0.073,0.165,1,"Wdtc1","Neutrophils","Not Significant"
0.00221228291874308,1.39221698169549,0.451,0.37,1,"Irf7","Neutrophils","Not Significant"
0.00221382996479909,0.376044221505972,0.744,0.657,1,"Igsf6","Neutrophils","Not Significant"
0.00225639895871276,-0.797650805426913,0.171,0.292,1,"Tnrc6a","Neutrophils","Not Significant"
0.00225764905284248,0.270559612753271,0.841,0.763,1,"Mcemp1","Neutrophils","Not Significant"
0.0022743011410121,0.673741423632233,0.25,0.15,1,"Ifnlr1","Neutrophils","Not Significant"
0.0023259592780739,0.847123117934334,0.268,0.169,1,"Kmt2a","Neutrophils","Not Significant"
0.00233314275056324,0.638048581268231,0.256,0.152,1,"Nlrc5","Neutrophils","Not Significant"
0.00241004496927893,0.852616078527889,0.317,0.209,1,"Rnf20","Neutrophils","Not Significant"
0.00243408735399674,0.756841458910852,0.287,0.178,1,"Igtp","Neutrophils","Not Significant"
0.00249246793241161,-0.468167162274765,0.402,0.543,1,"Dennd5a","Neutrophils","Not Significant"
0.00249479984454194,-0.89427691266577,0.287,0.402,1,"Prr5l","Neutrophils","Not Significant"
0.00250017759021172,0.458015601684896,0.567,0.448,1,"Hspa8","Neutrophils","Not Significant"
0.00251520274714548,-0.698881608547544,0.335,0.461,1,"Cyth4","Neutrophils","Not Significant"
0.00252188237075303,1.53060907501509,0.104,0.042,1,"Gpat4","Neutrophils","Not Significant"
0.0025223088728423,-0.742136993196934,0.195,0.315,1,"Tmem43","Neutrophils","Not Significant"
0.00260850003778935,-0.561857299421111,0.433,0.562,1,"Cdkn2d","Neutrophils","Not Significant"
0.00270417036549453,0.99854360392717,0.116,0.049,1,"Slc25a36","Neutrophils","Not Significant"
0.00273097556871485,-0.845364310461652,0.073,0.171,1,"Purg","Neutrophils","Not Significant"
0.00276801024671818,-0.495124118158877,0.628,0.736,1,"Ccr1","Neutrophils","Not Significant"
0.00279006591412593,0.563334310333221,0.402,0.283,1,"Parp14","Neutrophils","Not Significant"
0.00279033200964486,-0.470638140502852,0.348,0.488,1,"Stx11","Neutrophils","Not Significant"
0.00279128151988909,-0.518529628745815,0.427,0.543,1,"Klhl2","Neutrophils","Not Significant"
0.00283954455042135,-0.965133260449304,0.134,0.245,1,"Asprv1","Neutrophils","Not Significant"
0.00293027723383786,0.423265816444495,0.652,0.509,1,"Mettl9","Neutrophils","Not Significant"
0.00295117836845926,1.07972416173866,0.22,0.129,1,"Oasl1","Neutrophils","Not Significant"
0.00302839366995905,0.303989804955,0.695,0.615,1,"Dock8","Neutrophils","Not Significant"
0.00319303127556758,-0.50662270598921,0.555,0.655,1,"Lgals3","Neutrophils","Not Significant"
0.00322172503033887,0.676618674694273,0.366,0.256,1,"Slfn8","Neutrophils","Not Significant"
0.0033785725850194,-0.847990462099696,0.305,0.423,1,"Vmp1","Neutrophils","Not Significant"
0.00338530776532811,-1.29455700954006,0.122,0.224,1,"Cspp1","Neutrophils","Not Significant"
0.00339775401246591,-0.931109883257803,0.104,0.205,1,"Cep120","Neutrophils","Not Significant"
0.00346388802803424,1.4505696395569,0.11,0.047,1,"Trim21","Neutrophils","Not Significant"
0.00346398342468718,1.34188964575074,0.14,0.068,1,"Gm36723","Neutrophils","Not Significant"
0.00346682991068429,-0.328450846648375,0.915,0.924,1,"Txn1","Neutrophils","Not Significant"
0.00346986929768212,-1.45318436522952,0.049,0.131,1,"Ppard","Neutrophils","Not Significant"
0.00350464994950065,-0.625475460408906,0.463,0.567,1,"Lmnb1","Neutrophils","Not Significant"
0.00351001206087319,-0.496541851288045,0.683,0.772,1,"Plek","Neutrophils","Not Significant"
0.00351764394135152,1.79849458829047,0.122,0.057,1,"Arhgap39","Neutrophils","Not Significant"
0.00355136100475886,-1.25314415203235,0.701,0.787,1,"Cdk8","Neutrophils","Not Significant"
0.00362263670988937,0.469311605391859,0.659,0.592,1,"Dhrs7","Neutrophils","Not Significant"
0.00365053339263908,1.46828305466604,0.104,0.044,1,"Gm57308","Neutrophils","Not Significant"
0.00367854581262211,-0.777191089646677,0.256,0.374,1,"Rab5b","Neutrophils","Not Significant"
0.00380751895045545,-1.32251232402968,0.128,0.228,1,"5031439G07Rik","Neutrophils","Not Significant"
0.00389632472635406,-0.584522375038233,0.427,0.55,1,"Slc16a3","Neutrophils","Not Significant"
0.00392540924177087,-0.397565029206803,0.652,0.75,1,"Pbx1","Neutrophils","Not Significant"
0.00417127349967516,0.803024479138364,0.238,0.142,1,"Selenop","Neutrophils","Not Significant"
0.00421337079737068,-0.300816966618237,0.549,0.717,1,"Cmip","Neutrophils","Not Significant"
0.00430870816276359,1.65811816267016,0.14,0.07,1,"Ankrd46","Neutrophils","Not Significant"
0.00435081667003125,-0.710471859692573,0.329,0.452,1,"Chd7","Neutrophils","Not Significant"
0.00449376345313012,0.372391588358076,0.744,0.658,1,"Ptpre","Neutrophils","Not Significant"
0.00465834398049662,-0.570703269534361,0.396,0.514,1,"Kctd12","Neutrophils","Not Significant"
0.00492238384599943,-0.502998723319362,0.165,0.287,1,"Rgs3","Neutrophils","Not Significant"
0.00498485950472765,0.5892607739299,0.573,0.474,1,"Mmp8","Neutrophils","Not Significant"
0.00501991233659924,0.465952882076872,0.256,0.159,1,"Bbx","Neutrophils","Not Significant"
0.00508354859656057,-0.782461609662425,0.073,0.159,1,"Fam168a","Neutrophils","Not Significant"
0.00518370864952192,0.425355775963315,0.695,0.657,1,"Rps24","Neutrophils","Not Significant"
0.00521173285213434,-0.494091104219473,0.561,0.66,1,"Anxa11","Neutrophils","Not Significant"
0.00527515052318133,-0.527811627105229,0.354,0.472,1,"Rbm25","Neutrophils","Not Significant"
0.00531499144064162,-0.48655283882974,0.61,0.715,1,"Ipcef1","Neutrophils","Not Significant"
0.00534124103533578,0.795424238678523,0.488,0.393,1,"Plac8","Neutrophils","Not Significant"
0.00542557883370021,0.43460781756408,0.878,0.818,1,"Lyz2","Neutrophils","Not Significant"
0.00543439111035517,0.777834364756943,0.256,0.163,1,"Ifit1","Neutrophils","Not Significant"
0.00573309302911616,-0.303442375473891,0.787,0.824,1,"Cd53","Neutrophils","Not Significant"
0.00578246162579499,-0.447302768842313,0.622,0.725,1,"Clec4d","Neutrophils","Not Significant"
0.00583159998547992,-1.67287164500631,0.079,0.163,1,"Gm19705","Neutrophils","Not Significant"
0.00589138691927784,-0.444946180666353,0.268,0.393,1,"Stxbp2","Neutrophils","Not Significant"
0.00594224213488992,0.672618941037531,0.488,0.391,1,"Epsti1","Neutrophils","Not Significant"
0.00596212761454983,-0.646758071754353,0.268,0.387,1,"Irak4","Neutrophils","Not Significant"
0.00603456054306271,0.507593299859785,0.567,0.455,1,"Irf1","Neutrophils","Not Significant"
0.00611582458452883,1.08104420584134,0.104,0.046,1,"Pmm2","Neutrophils","Not Significant"
0.00619418433353667,-0.403485648772457,0.537,0.681,1,"Usp32","Neutrophils","Not Significant"
0.00620228444009293,-0.444263214586866,0.384,0.52,1,"Pacs1","Neutrophils","Not Significant"
0.00624206902812609,0.630468402458048,0.482,0.389,1,"Iscu","Neutrophils","Not Significant"
0.00629715620055931,1.07614159343191,0.22,0.137,1,"Usp46","Neutrophils","Not Significant"
0.0062990688543038,-0.889052300716621,0.146,0.25,1,"Ppil4","Neutrophils","Not Significant"
0.00633168150794798,0.914037261722494,0.244,0.156,1,"Txndc9","Neutrophils","Not Significant"
0.00634893106268372,0.370746532994683,0.677,0.592,1,"Limd2","Neutrophils","Not Significant"
0.00664081434042518,0.815411513771511,0.335,0.249,1,"Vcp","Neutrophils","Not Significant"
0.00669601739631007,-0.362217628650171,0.75,0.822,1,"Gpcpd1","Neutrophils","Not Significant"
0.00683637576700023,-0.754366242002467,0.134,0.235,1,"Fabp5","Neutrophils","Not Significant"
0.00686877009177268,-0.518151842791702,0.378,0.488,1,"Pcbp2","Neutrophils","Not Significant"
0.00702617340098222,-0.404883122099915,0.659,0.75,1,"Fbxl5","Neutrophils","Not Significant"
0.00714758095380287,1.80968954427714,0.134,0.07,1,"Manea","Neutrophils","Not Significant"
0.0072508781929332,-0.415434457982832,0.805,0.856,1,"Btg1","Neutrophils","Not Significant"
0.0073148600089831,1.3097964940361,0.146,0.08,1,"Erich1","Neutrophils","Not Significant"
0.00731932482765522,-0.599178174524439,0.421,0.524,1,"Dock5","Neutrophils","Not Significant"
0.00745138363005562,-0.420020503155607,0.402,0.529,1,"Retreg1","Neutrophils","Not Significant"
0.0074735554086755,-0.833296382356863,0.043,0.116,1,"Lipe","Neutrophils","Not Significant"
0.0074758766703289,0.649310319770288,0.36,0.256,1,"Agps","Neutrophils","Not Significant"
0.00748184896626979,1.21131442364635,0.14,0.074,1,"H2-M3","Neutrophils","Not Significant"
0.00750072707532791,0.610997849086544,0.415,0.313,1,"G0s2","Neutrophils","Not Significant"
0.00750289693278443,-0.5428934766822,0.415,0.531,1,"Chaserr","Neutrophils","Not Significant"
0.00751264888097587,-1.1098529557145,0.14,0.231,1,"Mapkap1","Neutrophils","Not Significant"
0.00751318703048778,-0.535291584953479,0.561,0.647,1,"Jund","Neutrophils","Not Significant"
0.00751383419744495,1.25898678755418,0.213,0.137,1,"Ifit3b","Neutrophils","Not Significant"
0.00757903141411068,0.602128407969366,0.366,0.264,1,"Ctss","Neutrophils","Not Significant"
