"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","sig"
0.213644253075732,-0.371698185381185,0.418,0.427,1,"Pnpla7","Neutrophils","Not Significant"
0.213773415953799,-0.777360369293415,0.101,0.111,1,"Erc1","Neutrophils","Not Significant"
0.214762625527674,-0.944897317482629,0.105,0.116,1,"Snd1","Neutrophils","Not Significant"
0.216775906756517,-0.286957489292064,0.4,0.413,1,"Sgms1","Neutrophils","Not Significant"
0.216991058179227,-0.495628340482974,0.135,0.116,1,"Oma1","Neutrophils","Not Significant"
0.217334857417397,-0.399973018111514,0.333,0.334,1,"Eif2s2","Neutrophils","Not Significant"
0.217470828882348,-0.291130246522306,0.235,0.249,1,"Cd55","Neutrophils","Not Significant"
0.217782194216224,-0.358046226701585,0.476,0.467,1,"Cept1","Neutrophils","Not Significant"
0.218445318004421,-0.393283161750975,0.233,0.244,1,"Ube4a","Neutrophils","Not Significant"
0.218650799113317,-0.628492127022969,0.105,0.116,1,"Taf2","Neutrophils","Not Significant"
0.220284633403922,-0.963331245153372,0.119,0.101,1,"Tshr","Neutrophils","Not Significant"
0.220321755464089,-0.783424430338702,0.123,0.134,1,"Mob2","Neutrophils","Not Significant"
0.22244708141017,-0.364213367439134,0.4,0.408,1,"Xpo6","Neutrophils","Not Significant"
0.222613877795367,-0.618245307678373,0.37,0.368,1,"Stag1","Neutrophils","Not Significant"
0.223980816492266,-0.344746305504417,0.486,0.48,1,"Gsap","Neutrophils","Not Significant"
0.225065147807659,-0.380745184755031,0.643,0.621,1,"Camk1d","Neutrophils","Not Significant"
0.225137460249919,-0.396484320937594,0.158,0.139,1,"Clcn3","Neutrophils","Not Significant"
0.225779392067137,-0.610536505054479,0.158,0.168,1,"Nsf","Neutrophils","Not Significant"
0.228239455947096,-0.330227728577222,0.496,0.48,1,"Rap1gds1","Neutrophils","Not Significant"
0.228677502747928,-0.49130211091411,0.288,0.292,1,"Glg1","Neutrophils","Not Significant"
0.228895264978623,-0.283827275948485,0.152,0.165,1,"Map3k7","Neutrophils","Not Significant"
0.229495635320398,-0.723465757093269,0.126,0.137,1,"Zdhhc5","Neutrophils","Not Significant"
0.229865678979231,-0.547055377021377,0.182,0.193,1,"Il1rap","Neutrophils","Not Significant"
0.230790066104754,-0.362630198214121,0.514,0.502,1,"Phip","Neutrophils","Not Significant"
0.230894046608461,-0.63886570050658,0.103,0.114,1,"Pwwp2a","Neutrophils","Not Significant"
0.23245440134627,-0.596986004952097,0.284,0.285,1,"Mpp7","Neutrophils","Not Significant"
0.233094433906366,-0.328857375210716,0.212,0.225,1,"Cep120","Neutrophils","Not Significant"
0.233399480863734,-0.436533092103067,0.108,0.094,1,"Rtkn2","Neutrophils","Not Significant"
0.233505436762198,-0.528947614346164,0.215,0.223,1,"Ube2g1","Neutrophils","Not Significant"
0.236503087082955,-0.316074156717675,0.117,0.101,1,"Ccdc115","Neutrophils","Not Significant"
0.237300819574952,-0.384579036521626,0.344,0.342,1,"Trim33","Neutrophils","Not Significant"
0.237420840390552,-0.472777485259068,0.194,0.204,1,"Gtf2a1","Neutrophils","Not Significant"
0.238434268937595,-0.412574927709507,0.456,0.445,1,"Papola","Neutrophils","Not Significant"
0.238702510658083,-0.421295125967552,0.129,0.141,1,"Larp1","Neutrophils","Not Significant"
0.239029777969441,-0.487432755299206,0.36,0.359,1,"Wdfy3","Neutrophils","Not Significant"
0.239398575800413,-0.63715845919226,0.099,0.11,1,"Lmo1","Neutrophils","Not Significant"
0.240538276316942,-0.374733922120258,0.25,0.257,1,"Map3k2","Neutrophils","Not Significant"
0.2412278915012,-0.348476303530439,0.476,0.47,1,"Zfp652","Neutrophils","Not Significant"
0.241348274642421,-0.416586586639665,0.372,0.369,1,"Arid2","Neutrophils","Not Significant"
0.243048413016004,-0.579749149094697,0.123,0.134,1,"Frs2","Neutrophils","Not Significant"
0.243949036601758,-0.772471220303539,0.138,0.147,1,"Junos","Neutrophils","Not Significant"
0.245199822731905,-0.476530944517361,0.14,0.122,1,"Ints11","Neutrophils","Not Significant"
0.245275313394838,-0.482476828962112,0.356,0.356,1,"Tlk1","Neutrophils","Not Significant"
